Zone,Area,SubArea,Pole,PoleType,Pole Status,Meter Type,Latitude,Longitude,RFID,RFID Match,Terminal,Location,Set F/W Version,Reported F/W Version,Set IO F/W Version,Reported IO F/W Version,Config ID,Config. Name,Collection Route,Collection Sub Route,Original Meter  Install Date,Terminal Install Date,Street Side,Street Direction,Street Address,Dome Colour,Block Number,Enforcement Route,Maintenance Route,Carrier,Warranty Expiry
Main,MAIN NORTH BERKELEY,2000 VINE STREET,V2047,,Active,MK5,37.880263000,-122.269620000,E00700001AF2928F,Yes,0331136,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/09/2022,,,2000 VINE STREET,,,,,Verizon4G,06/02/2022
Main,MAIN NORTH BERKELEY,2000 VINE STREET,V2048,,Active,MK5,37.880144000,-122.269543000,E00700001AF2924C,Yes,0352180,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,05/10/2021,,,2000 VINE STREET,,,,,Verizon4G,08/01/2021
Main,MAIN NORTH BERKELEY,2000 VINE STREET,V2049,,Active,MK5,37.880265000,-122.269567000,E00700001AF29259,Yes,0202532,Assigned to pole,52.79.1,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,12/11/2020,,,2000 VINE STREET,,,,,Verizon4G,01/19/2021
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2103,,Active,MK5,37.880314000,-122.269021000,E00700001AF2927C,Yes,0357674,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,02/10/2021,,,2100 VINE STREET,,,,,Verizon4G,
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2104,Single Space,Active,MK5,37.880203000,-122.269010000,E00700001AF28E2B,Yes,0231327,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,11/01/2021,,,2100 VINE STREET,,,,,Verizon4G,01/05/2022
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2105,,Active,MK5,37.880317000,-122.268948000,E00700001AF28E2A,Yes,0370838,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/29/2012,09/24/2021,,,2100 VINE STREET,,,,,Verizon4G,12/19/2021
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2107,,Active,MK5,37.880334000,-122.268853000,E00700001AF28E2F,Yes,0509152,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,08/03/2022,,,2100 VINE STREET,,,,,Verizon4G,04/24/2022
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2109,,Active,MK5,37.880339000,-122.268794000,E00700001AF28E30,Yes,0356463,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/24/2021,,,2100 VINE STREET,,,,,Verizon4G,12/19/2021
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2110,,Active,MK5,37.880259000,-122.268673000,E00700001AF28E33,Yes,0345116,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/24/2021,,,2100 VINE STREET,,,,,Verizon4G,12/19/2021
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2111,,Active,MK5,37.880352000,-122.268715000,E00700001AF28E5B,Yes,0484705,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/17/2020,,,2100 VINE STREET,,,,,Verizon4G,
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2112,,Active,MK5,37.880271000,-122.268571000,E00700001AF28EAE,Yes,0323235,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/24/2021,,,2100 VINE STREET,,,,,Verizon4G,12/19/2021
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2113,,Active,MK5,37.880363000,-122.268657000,E00700001AF29164,Yes,0273487,Assigned to pole,52.73.0,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,03/03/2021,,,2100 VINE STREET,,,,,Verizon4G,02/04/2016
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2114,,Active,MK5,37.880278000,-122.268479000,E00700001AF29248,Yes,0389859,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/24/2021,,,2100 VINE STREET,,,,,Verizon4G,12/19/2021
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2115,,Active,MK5,37.880371000,-122.268593000,E00700001AF2925A,Yes,0389469,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/24/2021,,,2100 VINE STREET,,,,,Verizon4G,11/02/2021
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2116,,Active,MK5,37.880290000,-122.268395000,E00700001AF29256,Yes,0330431,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/08/2023,,,2100 VINE STREET,,,,,Verizon4G,06/02/2022
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2117,,Active,MK5,37.880376000,-122.268547000,E00700001AF29245,Yes,0440975,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,10/11/2019,,,2100 VINE STREET,,,,,Verizon4G,06/18/2020
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2118,,Active,MK5,37.880295000,-122.268337000,E00700001AF29249,Yes,0358837,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,10/19/2021,,,2100 VINE STREET,,,,,Verizon4G,01/05/2022
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2119,,Active,MK5,37.880383000,-122.268493000,E00700001AF290EF,Yes,0438990,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,02/10/2021,,,2100 VINE STREET,,,,,Verizon4G,
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2121,,Active,MK5,37.880393000,-122.268408000,E00700001AF28EA0,Yes,0388988,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/24/2021,,,2100 VINE STREET,,,,,Verizon4G,12/19/2021
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2125,,Active,MK5,37.880442000,-122.268078000,E00700001AF28E88,Yes,0309094,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,06/04/2024,,,2100 VINE STREET,,,,,Verizon4G,06/02/2022
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2127,,Active,MK5,37.880448000,-122.268021000,E00700001AF28E8A,Yes,0386225,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,04/23/2013,09/24/2021,,,2100 VINE STREET,,,,,Verizon4G,12/19/2021
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2128,,Active,MK5,37.880330000,-122.267989000,E00700001AF28DE5,Yes,0276410,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/18/2023,,,2100 VINE STREET,,,,,Verizon4G,06/02/2022
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2129,,Active,MK5,37.880452000,-122.267963000,E00700001AF28DE4,Yes,0499598,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,12/17/2021,,,2100 VINE STREET,,,,,Verizon4G,03/07/2022
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2130,,Active,MK5,37.880347000,-122.267908000,E00700001AF28E06,Yes,0276036,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,04/13/2021,,,2100 VINE STREET,,,,,Verizon4G,07/06/2021
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2132,,Active,MK5,37.880359000,-122.267838000,E00700001AF28DFE,Yes,0275924,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,04/13/2021,,,2100 VINE STREET,,,,,Verizon4G,07/06/2021
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2134,,Active,MK5,37.880365000,-122.267769000,E00700001AF28E51,Yes,0370981,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/27/2021,,,2100 VINE STREET,,,,,Verizon4G,11/22/2021
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2136,,Active,MK5,37.880371000,-122.267693000,E00700001AF28E61,Yes,0390817,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/28/2021,,,2100 VINE STREET,,,,,Verizon4G,12/19/2021
Main,MAIN NORTH BERKELEY,2100 VINE STREET,V2138,,Active,MK5,37.880379000,-122.267625000,E00700001AF290F0,Yes,0383998,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/27/2021,,,2100 VINE STREET,,,,,Verizon4G,10/12/2021
Main,MAIN NORTH BERKELEY,2000 VIRGINIA STREET,VI2036,,Active,MK5,37.876486000,-122.269344000,E00700001AF28E44,Yes,0353272,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,04/14/2021,,,2000 VIRGINIA STREET,,,,,Verizon4G,07/06/2021
Main,MAIN NORTH BERKELEY,2000 VIRGINIA STREET,VI2037,,Active,MK5,37.876610000,-122.269299000,E00700001AF28E03,Yes,0440305,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,06/05/2019,,,2000 VIRGINIA STREET,,,,,Verizon4G,06/18/2020
Main,MAIN NORTH BERKELEY,2000 VIRGINIA STREET,VI2038,,Active,MK5,37.876496000,-122.269284000,E00700001AF28E3D,Yes,0269939,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,04/14/2021,,,2000 VIRGINIA STREET,,,,,Verizon4G,07/06/2021
Main,MAIN NORTH BERKELEY,2000 VIRGINIA STREET,VI2039,,Active,MK5,37.876617000,-122.269245000,E00700001AF28E15,Yes,0384362,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,04/14/2021,,,2000 VIRGINIA STREET,,,,,Verizon4G,07/06/2021
Main,MAIN NORTH BERKELEY,2000 VIRGINIA STREET,VI2040,,Active,MK5,37.876505000,-122.269205000,E00700001AF28E4F,Yes,0353455,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,04/14/2021,,,2000 VIRGINIA STREET,,,,,Verizon4G,07/06/2021
Main,MAIN NORTH BERKELEY,2000 VIRGINIA STREET,VI2041,,Active,MK5,37.876625000,-122.269168000,E00700001AF28E1B,Yes,0498877,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,03/31/2021,,,2000 VIRGINIA STREET,,,,,Verizon4G,06/17/2021
Main,MAIN NORTH BERKELEY,2100 VIRGINIA STREET,VI2103,,Active,MK5,37.876695000,-122.268678000,E00700001AF28E59,Yes,0346651,Assigned to pole,52.73.0,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,02/17/2021,,,2100 VIRGINIA STREET,,,,,Verizon4G,10/10/2017
Main,MAIN NORTH BERKELEY,2100 VIRGINIA STREET,VI2105,,Active,MK5,37.876697000,-122.268609000,E00700001AF28E04,Yes,0250024,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,04/14/2021,,,2100 VIRGINIA STREET,,,,,Verizon4G,07/06/2021
Main,MAIN NORTH BERKELEY,2100 VIRGINIA STREET,VI2107,,Active,MK5,37.876705000,-122.268555000,E00700001AF28E57,Yes,0385965,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,04/14/2021,,,2100 VIRGINIA STREET,,,,,Verizon4G,07/06/2021
Main,MAIN NORTH BERKELEY,2100 VIRGINIA STREET,VI2109,,Active,MK5,37.876725000,-122.268440000,E00700001AF290F1,Yes,0440931,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,06/05/2019,,,2100 VIRGINIA STREET,,,,,Verizon4G,06/18/2020
Main,MAIN NORTH BERKELEY,2100 VIRGINIA STREET,VI2111,,Active,MK5,37.876732000,-122.268364000,E00700001AF28EC1,Yes,0349907,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,10/28/2021,,,2100 VIRGINIA STREET,,,,,Verizon4G,01/05/2022
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1402,,Active,MK5,37.882058000,-122.268481000,E00700001AF28E52,Yes,0342581,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/13/2021,,,1400 WALNUT STREET,,,,,Verizon4G,11/22/2021
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1404,,Active,MK5,37.881989000,-122.268472000,E00700001AF28E42,Yes,0349901,Assigned to pole,52.79.1,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,03/03/2021,,,1400 WALNUT STREET,,,,,Verizon4G,10/10/2017
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1406,,Active,MK5,37.881924000,-122.268463000,E00700001AF28E43,Yes,0420588,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/27/2021,,,1400 WALNUT STREET,,,,,Verizon4G,10/28/2022
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1408,,Active,MK5,37.881855000,-122.268458000,E00700001AF28E3C,Yes,0389020,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/27/2021,,,1400 WALNUT STREET,,,,,Verizon4G,12/19/2021
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1410,,Active,MK5,37.881797000,-122.268451000,E00700001AF28E39,Yes,0356274,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/27/2021,,,1400 WALNUT STREET,,,,,Verizon4G,12/19/2021
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1412,,Active,MK5,37.881734000,-122.268440000,E00700001AF28E4A,Yes,0335509,Assigned to pole,52.79.1,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,07/06/2022,,,1400 WALNUT STREET,,,,,Verizon4G,06/08/2021
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1418,,Active,MK5,37.881552000,-122.268429000,E00700001AF28E40,Yes,0384343,Assigned to pole,52.79.5,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,03/16/2021,,,1400 WALNUT STREET,,,,,Verizon4G,09/20/2018
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1420,,Active,MK5,37.881464000,-122.268415000,E00700001AF28E41,Yes,0358388,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,06/23/2021,,,1400 WALNUT STREET,,,,,Verizon4G,08/31/2021
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1422,,Active,MK5,37.881390000,-122.268412000,E00700001AF28E14,Yes,0508878,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/27/2021,,,1400 WALNUT STREET,,,,,Verizon4G,12/19/2021
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1424,,Active,MK5,37.881328000,-122.268404000,E00700001AF28E0E,Yes,0355664,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,12/02/2021,,,1400 WALNUT STREET,,,,,Verizon4G,02/03/2022
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1426,,Active,MK5,37.881264000,-122.268387000,E00700001AF28E28,Yes,0341780,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/27/2021,,,1400 WALNUT STREET,,,,,Verizon4G,12/19/2021
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1428,,Active,MK5,37.881203000,-122.268377000,E00700001AF28E0A,Yes,0390373,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/23/2021,,,1400 WALNUT STREET,,,,,Verizon4G,12/19/2021
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1430,,Active,MK5,37.881155000,-122.268373000,E00700001AF28E11,Yes,0244350,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,03/16/2021,,,1400 WALNUT STREET,,,,,Verizon4G,
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1436,,Active,MK5,37.881014000,-122.268352000,E00700001AF28F35,Yes,0358393,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,01/11/2024,,,1400 WALNUT STREET,,,,,Verizon4G,04/24/2022
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1438,,Active,MK5,37.880954000,-122.268350000,E00700001AF28DF8,Yes,0346585,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/13/2021,,,1400 WALNUT STREET,,,,,Verizon4G,11/22/2021
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1440,,Active,MK5,37.880877000,-122.268344000,E00700001AF28DF9,Yes,0439562,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,10/16/2019,,,1400 WALNUT STREET,,,,,Verizon4G,06/18/2020
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1442,,Active,MK5,37.880817000,-122.268337000,E00700001AF28DFB,Yes,0440149,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,10/16/2019,,,1400 WALNUT STREET,,,,,Verizon4G,06/18/2020
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1452,,Active,MK5,37.880545000,-122.268296000,E00700001AF28DFC,Yes,0385979,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,09/24/2021,,,1400 WALNUT STREET,,,,,Verizon4G,12/19/2021
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1453,,Active,MK5,37.880599000,-122.268161000,E00700001AF28DFD,Yes,0349750,Assigned to pole,52.79.5,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,03/16/2021,,,1400 WALNUT STREET,,,,,Verizon4G,10/10/2017
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1454,,Active,MK5,37.880485000,-122.268293000,E00700001AF28E12,Yes,0340492,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,10/05/2020,,,1400 WALNUT STREET,,,,,Verizon4G,07/13/2017
Main,MAIN NORTH BERKELEY,1400 WALNUT STREET,W1455,,Active,MK5,37.880547000,-122.268153000,E00700001AF28E38,Yes,0484659,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,03/22/2023,,,1400 WALNUT STREET,,,,,Verizon4G,10/26/2023
Main,MAIN NORTH BERKELEY,1500 WALNUT STREET,W1500,,Active,MK5,37.880217000,-122.268256000,E00700001AF290ED,Yes,0438731,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,02/18/2021,,,1500 WALNUT STREET,,,,,Verizon4G,
Main,MAIN NORTH BERKELEY,1500 WALNUT STREET,W1501,,Active,MK5,37.880275000,-122.268126000,E00700001AF28E24,Yes,0228384,Assigned to pole,52.73.0,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,02/18/2021,,,1500 WALNUT STREET,,,,,Verizon4G,02/04/2016
Main,MAIN NORTH BERKELEY,1500 WALNUT STREET,W1502,,Active,MK5,37.880171000,-122.268252000,E00700001AF29090,Yes,0372221,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,10/12/2021,,,1500 WALNUT STREET,,,,,Verizon4G,12/19/2021
Main,MAIN NORTH BERKELEY,1500 WALNUT STREET,W1503,,Active,MK5,37.880212000,-122.268113000,E00700001AF28E17,Yes,0440283,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,06/14/2019,,,1500 WALNUT STREET,,,,,Verizon4G,06/18/2020
Main,MAIN NORTH BERKELEY,1500 WALNUT STREET,W1504,,Active,MK5,37.880109000,-122.268249000,E00700001AF290E6,Yes,0386020,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,07/13/2021,,,1500 WALNUT STREET,,,,,Verizon4G,09/21/2021
Main,MAIN NORTH BERKELEY,1500 WALNUT STREET,W1505,,Active,MK5,37.880149000,-122.268105000,E00700001AF28E3F,Yes,0433813,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,02/14/2024,,,1500 WALNUT STREET,,,,,Verizon4G,04/19/2023
Main,MAIN NORTH BERKELEY,1500 WALNUT STREET,W1506,,Active,MK5,37.880030000,-122.268241000,E00700001AF290F6,Yes,0441985,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,10/10/2019,,,1500 WALNUT STREET,,,,,Verizon4G,06/18/2020
Main,MAIN NORTH BERKELEY,1500 WALNUT STREET,W1507,,Active,MK5,37.880098000,-122.268099000,E00700001AF28E19,Yes,0310892,Assigned to pole,52.73.0,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,02/18/2021,,,1500 WALNUT STREET,,,,,Verizon4G,07/12/2017
Main,MAIN NORTH BERKELEY,1500 WALNUT STREET,W1509,,Active,MK5,37.880036000,-122.268089000,E00700001AF28E55,Yes,0355554,Assigned to pole,52.73.0,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,02/18/2021,,,1500 WALNUT STREET,,,,,Verizon4G,10/10/2017
Main,MAIN NORTH BERKELEY,1500 WALNUT STREET,W1512,,Active,MK5,37.879904000,-122.268233000,E00700001AF28E56,Yes,0498602,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,06/07/2021,,,1500 WALNUT STREET,,,,,Verizon4G,06/22/2022
Main,MAIN NORTH BERKELEY,1500 WALNUT STREET,W1514,,Active,MK5,37.879835000,-122.268220000,E00700001AF28E16,Yes,0500000,Assigned to pole,52.79.8,52.79.8,,,45637,M5 NB (GB 3Hr) / COVID-19 $2.00/hr,,,08/28/2012,12/15/2021,,,1500 WALNUT STREET,,,,,Verizon4G,03/07/2022
Main MS1,2GB MAIN 2,1900 Addison St,ADDI1901,Pay and Display,Active,MS1,37.870729000,-122.272249000,E00700001BE598C5,Yes,10002520,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,13115,(MSPM PH4-GB) 2 HR / COVID-19 $3.50/hr,,,02/16/2016,07/21/2020,,,1900 Addison St,,,,,Verizon4G,04/16/2018
Main MS1,2GB MAIN 2,1900 Addison St,ADDI1902,Pay and Display,Active,MS1,37.870582000,-122.272476000,E00700001BE59936,Yes,10002538,Assigned to pole,42.79.5,42.79.7,10.07.5,10.07.7,13115,(MSPM PH4-GB) 2 HR / COVID-19 $3.50/hr,,,02/17/2016,05/16/2024,,,1900 Addison St,,,,,Verizon4G,04/17/2018
Main MS1,2GB MAIN 2,1900 Addison St,ADDI1903,Pay and Display,Active,MS1,37.870888000,-122.270996000,E00700001BE59935,Yes,10002757,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,13115,(MSPM PH4-GB) 2 HR / COVID-19 $3.50/hr,,,02/17/2016,02/17/2016,,,1900 Addison St,,,,,Verizon4G,04/17/2018
Main MS1,2GB MAIN 2,1900 Addison St,ADDI1904,Pay and Display,Active,MS1,37.870706000,-122.271546000,E00700001BE59934,Yes,10002544,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,13115,(MSPM PH4-GB) 2 HR / COVID-19 $3.50/hr,,,02/17/2016,02/17/2016,,,1900 Addison St,,,,,Verizon4G,04/17/2018
Main MS1,2GB MAIN 2,1900 Addison St,ADDI1906,Pay and Display,Active,MS1,37.870777000,-122.271015000,E00700001BE598C9,Yes,10002559,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,13115,(MSPM PH4-GB) 2 HR / COVID-19 $3.50/hr,,,02/17/2016,02/17/2016,,,1900 Addison St,,,,,Verizon4G,04/17/2018
Main MS1,2GB MAIN 2,2000 Addison St,ADDI2001,Pay and Display,Active,MS1,37.870979000,-122.270310000,E00700001BE59919,Yes,10002577,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,13115,(MSPM PH4-GB) 2 HR / COVID-19 $3.50/hr,,,02/16/2016,02/16/2016,,,2000 Addison St,,,,,Verizon4G,04/16/2018
Main MS1,2GB MAIN 2,2000 Addison St,ADDI2003,Pay and Display,Active,MS1,37.871172000,-122.268766000,E00700001BE5991A,Yes,10002354,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,13115,(MSPM PH4-GB) 2 HR / COVID-19 $3.50/hr,,,02/16/2016,08/03/2016,,,2000 Addison St,,,,,Verizon4G,10/02/2018
